OPERATIONDATE,CASHPOINTID,AMT_SCALED
2020-01-12,309,0.06404933333396912
2020-01-13,309,0.06404933333396912
2020-01-14,309,0.06404933333396912
2020-01-15,309,0.06404933333396912
2020-01-16,309,0.06404933333396912
2020-01-17,309,0.06404933333396912
2020-01-18,309,0.06404933333396912
2020-01-19,309,0.06404933333396912
2020-01-20,309,0.06404933333396912
2020-01-21,309,0.06404933333396912
2020-01-22,309,0.06404933333396912
2020-01-23,309,0.06404933333396912
2020-01-24,309,0.06404933333396912
2020-01-25,309,0.06404933333396912
2020-01-26,309,0.06404933333396912
2020-01-27,309,0.06404933333396912
2020-01-28,309,0.06404933333396912
2020-01-29,309,0.06404933333396912
2020-01-30,309,0.06404933333396912
2020-01-31,309,0.06404933333396912
2020-01-01,310,0.06404933333396912
2020-01-02,310,0.06404933333396912
2020-01-03,310,0.06404933333396912
2020-01-04,310,0.06404933333396912
2020-01-05,310,0.06404933333396912
2020-01-06,310,0.06404933333396912
2020-01-07,310,0.06404933333396912
2020-01-08,310,0.06404933333396912
2020-01-09,310,0.06404933333396912
2020-01-10,310,0.06404933333396912
2020-01-11,310,0.06404933333396912
2020-01-12,310,0.06404933333396912
2020-01-13,310,0.06404933333396912
2020-01-14,310,0.06404933333396912
2020-01-15,310,0.06404933333396912
2020-01-16,310,0.06404933333396912
2020-01-17,310,0.06404933333396912
2020-01-18,310,0.06404933333396912
2020-01-19,310,0.06404933333396912
2020-01-20,310,0.06404933333396912
2020-01-21,310,0.06404933333396912
2020-01-22,310,0.06404933333396912
2020-01-23,310,0.06404933333396912
2020-01-24,310,0.06404933333396912
2020-01-25,310,0.06404933333396912
2020-01-26,310,0.06404933333396912
2020-01-27,310,0.06404933333396912
2020-01-28,310,0.06404933333396912
2020-01-29,310,0.06404933333396912
2020-01-30,310,0.06404933333396912
2020-01-31,310,0.06404933333396912
2020-01-01,311,0.06404933333396912
2020-01-02,311,0.06404933333396912
2020-01-03,311,0.06404933333396912
2020-01-04,311,0.06404933333396912
2020-01-05,311,0.06404933333396912
2020-01-06,311,0.06404933333396912
2020-01-07,311,0.06404933333396912
2020-01-08,311,0.06404933333396912
2020-01-09,311,0.06404933333396912
2020-01-10,311,0.06404933333396912
2020-01-11,311,0.06404933333396912
2020-01-12,311,0.06404933333396912
2020-01-13,311,0.06404933333396912
2020-01-14,311,0.06404933333396912
2020-01-15,311,0.06404933333396912
2020-01-16,311,0.06404933333396912
2020-01-17,311,0.06404933333396912
2020-01-18,311,0.06404933333396912
2020-01-19,311,0.06404933333396912
2020-01-20,311,0.06404933333396912
2020-01-21,311,0.06404933333396912
2020-01-22,311,0.06404933333396912
2020-01-23,311,0.06404933333396912
2020-01-24,311,0.06404933333396912
2020-01-25,311,0.06404933333396912
2020-01-26,311,0.06404933333396912
2020-01-27,311,0.06404933333396912
2020-01-28,311,0.06404933333396912
2020-01-29,311,0.06404933333396912
2020-01-30,311,0.06404933333396912
2020-01-31,311,0.06404933333396912
2020-01-01,312,0.06404587626457214
2020-01-02,312,0.06404715776443481
2020-01-03,312,0.06404808163642883
2020-01-04,312,0.06404876708984375
2020-01-05,312,0.06404903531074524
2020-01-06,312,0.06404930353164673
2020-01-07,312,0.06404933333396912
2020-01-08,312,0.06404933333396912
2020-01-09,312,0.06404933333396912
2020-01-10,312,0.06404933333396912
2020-01-11,312,0.06404933333396912
2020-01-12,312,0.06404933333396912
2020-01-13,312,0.06404933333396912
2020-01-14,312,0.06404933333396912
2020-01-15,312,0.06404933333396912
2020-01-16,312,0.06404933333396912
2020-01-17,312,0.06404933333396912
2020-01-18,312,0.06404933333396912
2020-01-19,312,0.06404933333396912
2020-01-20,312,0.06404933333396912
2020-01-21,312,0.06404933333396912
2020-01-22,312,0.06404933333396912
2020-01-23,312,0.06404933333396912
2020-01-24,312,0.06404933333396912
2020-01-25,312,0.06404933333396912
2020-01-26,312,0.06404933333396912
2020-01-27,312,0.06404933333396912
2020-01-28,312,0.06404933333396912
2020-01-29,312,0.06404933333396912
2020-01-30,312,0.06404933333396912
2020-01-31,312,0.06404933333396912
2020-01-01,313,0.06404933333396912
2020-01-02,313,0.06404933333396912
2020-01-03,313,0.06404933333396912
2020-01-04,313,0.06404933333396912
2020-01-05,313,0.06404933333396912
2020-01-06,313,0.06404933333396912
2020-01-07,313,0.06404933333396912
2020-01-08,313,0.06404933333396912
2020-01-09,313,0.06404933333396912
2020-01-10,313,0.06404933333396912
2020-01-11,313,0.06404933333396912
2020-01-12,313,0.06404933333396912
2020-01-13,313,0.06404933333396912
2020-01-14,313,0.06404933333396912
2020-01-15,313,0.06404933333396912
2020-01-16,313,0.06404933333396912
2020-01-17,313,0.06404933333396912
2020-01-18,313,0.06404933333396912
2020-01-19,313,0.06404933333396912
2020-01-20,313,0.06404933333396912
2020-01-21,313,0.06404933333396912
2020-01-22,313,0.06404933333396912
2020-01-23,313,0.06404933333396912
2020-01-24,313,0.06404933333396912
2020-01-25,313,0.06404933333396912
2020-01-26,313,0.06404933333396912
2020-01-27,313,0.06404933333396912
2020-01-28,313,0.06404933333396912
2020-01-29,313,0.06404933333396912
2020-01-30,313,0.06404933333396912
2020-01-31,313,0.06404933333396912
2020-01-01,314,0.06391558051109314
2020-01-02,314,0.06401678919792175
2020-01-03,314,0.06404060125350952
2020-01-04,314,0.06404682993888855
2020-01-05,314,0.0640486478805542
2020-01-06,314,0.06404921412467957
2020-01-07,314,0.06404933333396912
2020-01-08,314,0.06404933333396912
2020-01-09,314,0.06404933333396912
2020-01-10,314,0.06404933333396912
2020-01-11,314,0.06404933333396912
2020-01-12,314,0.06404933333396912
2020-01-13,314,0.06404933333396912
2020-01-14,314,0.06404933333396912
2020-01-15,314,0.06404933333396912
2020-01-16,314,0.06404933333396912
2020-01-17,314,0.06404933333396912
2020-01-18,314,0.06404933333396912
2020-01-19,314,0.06404933333396912
2020-01-20,314,0.06404933333396912
2020-01-21,314,0.06404933333396912
2020-01-22,314,0.06404933333396912
2020-01-23,314,0.06404933333396912
2020-01-24,314,0.06404933333396912
2020-01-25,314,0.06404933333396912
2020-01-26,314,0.06404933333396912
2020-01-27,314,0.06404933333396912
2020-01-28,314,0.06404933333396912
2020-01-29,314,0.06404933333396912
2020-01-30,314,0.06404933333396912
2020-01-31,314,0.06404933333396912
2020-01-01,315,0.06404608488082886
2020-01-02,315,0.06404778361320496
2020-01-03,315,0.06404882669448853
2020-01-04,315,0.06404924392700195
2020-01-05,315,0.06404933333396912
2020-01-06,315,0.06404933333396912
2020-01-07,315,0.06404933333396912
2020-01-08,315,0.06404933333396912
2020-01-09,315,0.06404933333396912
2020-01-10,315,0.06404933333396912
2020-01-11,315,0.06404933333396912
2020-01-12,315,0.06404933333396912
2020-01-13,315,0.06404933333396912
2020-01-14,315,0.06404933333396912
2020-01-15,315,0.06404933333396912
2020-01-16,315,0.06404933333396912
2020-01-17,315,0.06404933333396912
2020-01-18,315,0.06404933333396912
2020-01-19,315,0.06404933333396912
2020-01-20,315,0.06404933333396912
2020-01-21,315,0.06404933333396912
2020-01-22,315,0.06404933333396912
2020-01-23,315,0.06404933333396912
2020-01-24,315,0.06404933333396912
2020-01-25,315,0.06404933333396912
2020-01-26,315,0.06404933333396912
2020-01-27,315,0.06404933333396912
2020-01-28,315,0.06404933333396912
2020-01-29,315,0.06404933333396912
2020-01-30,315,0.06404933333396912
2020-01-31,315,0.06404933333396912
2020-01-01,316,0.06404587626457214
2020-01-02,316,0.0640476644039154
2020-01-03,316,0.06404876708984375
2020-01-04,316,0.06404921412467957
2020-01-05,316,0.06404933333396912
2020-01-06,316,0.06404933333396912
2020-01-07,316,0.06404933333396912
2020-01-08,316,0.06404933333396912
2020-01-09,316,0.06404933333396912
2020-01-10,316,0.06404933333396912
2020-01-11,316,0.06404933333396912
2020-01-12,316,0.06404933333396912
2020-01-13,316,0.06404933333396912
2020-01-14,316,0.06404933333396912
2020-01-15,316,0.06404933333396912
2020-01-16,316,0.06404933333396912
2020-01-17,316,0.06404933333396912
2020-01-18,316,0.06404933333396912
2020-01-19,316,0.06404933333396912
2020-01-20,316,0.06404933333396912
2020-01-21,316,0.06404933333396912
2020-01-22,316,0.06404933333396912
2020-01-23,316,0.06404933333396912
2020-01-24,316,0.06404933333396912
2020-01-25,316,0.06404933333396912
2020-01-26,316,0.06404933333396912
2020-01-27,316,0.06404933333396912
2020-01-28,316,0.06404933333396912
2020-01-29,316,0.06404933333396912
2020-01-30,316,0.06404933333396912
2020-01-31,316,0.06404933333396912
2020-01-01,317,0.06404933333396912
2020-01-02,317,0.06404933333396912
2020-01-03,317,0.06404933333396912
2020-01-04,317,0.06404933333396912
2020-01-05,317,0.06404933333396912
2020-01-06,317,0.06404933333396912
2020-01-07,317,0.06404933333396912
2020-01-08,317,0.06404933333396912
2020-01-09,317,0.06404933333396912
2020-01-10,317,0.06404933333396912
2020-01-11,317,0.06404933333396912
2020-01-12,317,0.06404933333396912
2020-01-13,317,0.06404933333396912
2020-01-14,317,0.06404933333396912
2020-01-15,317,0.06404933333396912
2020-01-16,317,0.06404933333396912
2020-01-17,317,0.06404933333396912
2020-01-18,317,0.06404933333396912
2020-01-19,317,0.06404933333396912
2020-01-20,317,0.06404933333396912
2020-01-21,317,0.06404933333396912
2020-01-22,317,0.06404933333396912
2020-01-23,317,0.06404933333396912
2020-01-24,317,0.06404933333396912
2020-01-25,317,0.06404933333396912
2020-01-26,317,0.06404933333396912
2020-01-27,317,0.06404933333396912
2020-01-28,317,0.06404933333396912
2020-01-29,317,0.06404933333396912
2020-01-30,317,0.06404933333396912
2020-01-31,317,0.06404933333396912
2020-01-01,318,0.06404933333396912
2020-01-02,318,0.06404933333396912
2020-01-03,318,0.06404933333396912
2020-01-04,318,0.06404933333396912
2020-01-05,318,0.06404933333396912
2020-01-06,318,0.06404933333396912
2020-01-07,318,0.06404933333396912
2020-01-08,318,0.06404933333396912
2020-01-09,318,0.06404933333396912
2020-01-10,318,0.06404933333396912
2020-01-11,318,0.06404933333396912
2020-01-12,318,0.06404933333396912
2020-01-13,318,0.06404933333396912
2020-01-14,318,0.06404933333396912
2020-01-15,318,0.06404933333396912
2020-01-16,318,0.06404933333396912
2020-01-17,318,0.06404933333396912
2020-01-18,318,0.06404933333396912
2020-01-19,318,0.06404933333396912
2020-01-20,318,0.06404933333396912
2020-01-21,318,0.06404933333396912
2020-01-22,318,0.06404933333396912
2020-01-23,318,0.06404933333396912
2020-01-24,318,0.06404933333396912
2020-01-25,318,0.06404933333396912
2020-01-26,318,0.06404933333396912
2020-01-27,318,0.06404933333396912
2020-01-28,318,0.06404933333396912
2020-01-29,318,0.06404933333396912
2020-01-30,318,0.06404933333396912
2020-01-31,318,0.06404933333396912
2020-01-01,319,0.06404933333396912
2020-01-02,319,0.06404933333396912
2020-01-03,319,0.06404933333396912
2020-01-04,319,0.06404933333396912
2020-01-05,319,0.06404933333396912
2020-01-06,319,0.06404933333396912
2020-01-07,319,0.06404933333396912
2020-01-08,319,0.06404933333396912
2020-01-09,319,0.06404933333396912
2020-01-10,319,0.06404933333396912
2020-01-11,319,0.06404933333396912
2020-01-12,319,0.06404933333396912
2020-01-13,319,0.06404933333396912
2020-01-14,319,0.06404933333396912
2020-01-15,319,0.06404933333396912
2020-01-16,319,0.06404933333396912
2020-01-17,319,0.06404933333396912
2020-01-18,319,0.06404933333396912
2020-01-19,319,0.06404933333396912
2020-01-20,319,0.06404933333396912
2020-01-21,319,0.06404933333396912
2020-01-22,319,0.06404933333396912
2020-01-23,319,0.06404933333396912
2020-01-24,319,0.06404933333396912
2020-01-25,319,0.06404933333396912
2020-01-26,319,0.06404933333396912
2020-01-27,319,0.06404933333396912
2020-01-28,319,0.06404933333396912
2020-01-29,319,0.06404933333396912
2020-01-30,319,0.06404933333396912
2020-01-31,319,0.06404933333396912
2020-01-01,320,0.06404933333396912
2020-01-02,320,0.06404933333396912
2020-01-03,320,0.06404933333396912
2020-01-04,320,0.06404933333396912
2020-01-05,320,0.06404933333396912
2020-01-06,320,0.06404933333396912
2020-01-07,320,0.06404933333396912
2020-01-08,320,0.06404933333396912
2020-01-09,320,0.06404933333396912
2020-01-10,320,0.06404933333396912
2020-01-11,320,0.06404933333396912
2020-01-12,320,0.06404933333396912
2020-01-13,320,0.06404933333396912
2020-01-14,320,0.06404933333396912
2020-01-15,320,0.06404933333396912
2020-01-16,320,0.06404933333396912
2020-01-17,320,0.06404933333396912
2020-01-18,320,0.06404933333396912
2020-01-19,320,0.06404933333396912
2020-01-20,320,0.06404933333396912
2020-01-21,320,0.06404933333396912
2020-01-22,320,0.06404933333396912
2020-01-23,320,0.06404933333396912
2020-01-24,320,0.06404933333396912
2020-01-25,320,0.06404933333396912
2020-01-26,320,0.06404933333396912
2020-01-27,320,0.06404933333396912
2020-01-28,320,0.06404933333396912
2020-01-29,320,0.06404933333396912
2020-01-30,320,0.06404933333396912
2020-01-31,320,0.06404933333396912
2020-01-01,321,0.06404933333396912
2020-01-02,321,0.06404933333396912
2020-01-03,321,0.06404933333396912
2020-01-04,321,0.06404933333396912
2020-01-05,321,0.06404933333396912
2020-01-06,321,0.06404933333396912
2020-01-07,321,0.06404933333396912
2020-01-08,321,0.06404933333396912
2020-01-09,321,0.06404933333396912
2020-01-10,321,0.06404933333396912
2020-01-11,321,0.06404933333396912
2020-01-12,321,0.06404933333396912
2020-01-13,321,0.06404933333396912
2020-01-14,321,0.06404933333396912
2020-01-15,321,0.06404933333396912
2020-01-16,321,0.06404933333396912
2020-01-17,321,0.06404933333396912
2020-01-18,321,0.06404933333396912
2020-01-19,321,0.06404933333396912
2020-01-20,321,0.06404933333396912
2020-01-21,321,0.06404933333396912
2020-01-22,321,0.06404933333396912
2020-01-23,321,0.06404933333396912
2020-01-24,321,0.06404933333396912
2020-01-25,321,0.06404933333396912
2020-01-26,321,0.06404933333396912
2020-01-27,321,0.06404933333396912
2020-01-28,321,0.06404933333396912
2020-01-29,321,0.06404933333396912
2020-01-30,321,0.06404933333396912
2020-01-31,321,0.06404933333396912
2020-01-01,322,0.06404933333396912
2020-01-02,322,0.06404933333396912
2020-01-03,322,0.06404933333396912
2020-01-04,322,0.06404933333396912
2020-01-05,322,0.06404933333396912
2020-01-06,322,0.06404933333396912
2020-01-07,322,0.06404933333396912
2020-01-08,322,0.06404933333396912
2020-01-09,322,0.06404933333396912
2020-01-10,322,0.06404933333396912
2020-01-11,322,0.06404933333396912
2020-01-12,322,0.06404933333396912
2020-01-13,322,0.06404933333396912
2020-01-14,322,0.06404933333396912
2020-01-15,322,0.06404933333396912
2020-01-16,322,0.06404933333396912
2020-01-17,322,0.06404933333396912
2020-01-18,322,0.06404933333396912
2020-01-19,322,0.06404933333396912
2020-01-20,322,0.06404933333396912
2020-01-21,322,0.06404933333396912
2020-01-22,322,0.06404933333396912
2020-01-23,322,0.06404933333396912
2020-01-24,322,0.06404933333396912
2020-01-25,322,0.06404933333396912
2020-01-26,322,0.06404933333396912
2020-01-27,322,0.06404933333396912
2020-01-28,322,0.06404933333396912
2020-01-29,322,0.06404933333396912
2020-01-30,322,0.06404933333396912
2020-01-31,322,0.06404933333396912
2020-01-01,323,0.06396973133087158
2020-01-02,323,0.06402796506881714
2020-01-03,323,0.06404304504394531
2020-01-04,323,0.06404739618301392
2020-01-05,323,0.06404876708984375
2020-01-06,323,0.06404924392700195
2020-01-07,323,0.06404933333396912
2020-01-08,323,0.06404933333396912
2020-01-09,323,0.06404933333396912
2020-01-10,323,0.06404933333396912
2020-01-11,323,0.06404933333396912
2020-01-12,323,0.06404933333396912
2020-01-13,323,0.06404933333396912
2020-01-14,323,0.06404933333396912
2020-01-15,323,0.06404933333396912
2020-01-16,323,0.06404933333396912
2020-01-17,323,0.06404933333396912
2020-01-18,323,0.06404933333396912
2020-01-19,323,0.06404933333396912
2020-01-20,323,0.06404933333396912
2020-01-21,323,0.06404933333396912
2020-01-22,323,0.06404933333396912
2020-01-23,323,0.06404933333396912
2020-01-24,323,0.06404933333396912
2020-01-25,323,0.06404933333396912
2020-01-26,323,0.06404933333396912
2020-01-27,323,0.06404933333396912
2020-01-28,323,0.06404933333396912
2020-01-29,323,0.06404933333396912
2020-01-30,323,0.06404933333396912
2020-01-31,323,0.06404933333396912
2020-01-01,324,0.06397438049316406
2020-01-02,324,0.06402897834777832
2020-01-03,324,0.0640433132648468
2020-01-04,324,0.06404745578765869
2020-01-05,324,0.06404879689216614
2020-01-06,324,0.06404924392700195
2020-01-07,324,0.06404933333396912
2020-01-08,324,0.06404933333396912
2020-01-09,324,0.06404933333396912
2020-01-10,324,0.06404933333396912
2020-01-11,324,0.06404933333396912
2020-01-12,324,0.06404933333396912
2020-01-13,324,0.06404933333396912
2020-01-14,324,0.06404933333396912
2020-01-15,324,0.06404933333396912
2020-01-16,324,0.06404933333396912
2020-01-17,324,0.06404933333396912
2020-01-18,324,0.06404933333396912
2020-01-19,324,0.06404933333396912
2020-01-20,324,0.06404933333396912
2020-01-21,324,0.06404933333396912
2020-01-22,324,0.06404933333396912
2020-01-23,324,0.06404933333396912
2020-01-24,324,0.06404933333396912
2020-01-25,324,0.06404933333396912
2020-01-26,324,0.06404933333396912
2020-01-27,324,0.06404933333396912
2020-01-28,324,0.06404933333396912
2020-01-29,324,0.06404933333396912
2020-01-30,324,0.06404933333396912
2020-01-31,324,0.06404933333396912
2020-01-01,325,0.06404933333396912
2020-01-02,325,0.06404933333396912
2020-01-03,325,0.06404933333396912
2020-01-04,325,0.06404933333396912
2020-01-05,325,0.06404933333396912
2020-01-06,325,0.06404933333396912
2020-01-07,325,0.06404933333396912
2020-01-08,325,0.06404933333396912
2020-01-09,325,0.06404933333396912
2020-01-10,325,0.06404933333396912
2020-01-11,325,0.06404933333396912
2020-01-12,325,0.06404933333396912
2020-01-13,325,0.06404933333396912
2020-01-14,325,0.06404933333396912
2020-01-15,325,0.06404933333396912
2020-01-16,325,0.06404933333396912
2020-01-17,325,0.06404933333396912
2020-01-18,325,0.06404933333396912
2020-01-19,325,0.06404933333396912
2020-01-20,325,0.06404933333396912
2020-01-21,325,0.06404933333396912
2020-01-22,325,0.06404933333396912
2020-01-23,325,0.06404933333396912
2020-01-24,325,0.06404933333396912
2020-01-25,325,0.06404933333396912
2020-01-26,325,0.06404933333396912
2020-01-27,325,0.06404933333396912
2020-01-28,325,0.06404933333396912
2020-01-29,325,0.06404933333396912
2020-01-30,325,0.06404933333396912
2020-01-31,325,0.06404933333396912
2020-01-01,326,0.06404933333396912
2020-01-02,326,0.06404933333396912
2020-01-03,326,0.06404933333396912
2020-01-04,326,0.06404933333396912
2020-01-05,326,0.06404933333396912
2020-01-06,326,0.06404933333396912
2020-01-07,326,0.06404933333396912
2020-01-08,326,0.06404933333396912
2020-01-09,326,0.06404933333396912
2020-01-10,326,0.06404933333396912
2020-01-11,326,0.06404933333396912
2020-01-12,326,0.06404933333396912
2020-01-13,326,0.06404933333396912
2020-01-14,326,0.06404933333396912
2020-01-15,326,0.06404933333396912
2020-01-16,326,0.06404933333396912
2020-01-17,326,0.06404933333396912
2020-01-18,326,0.06404933333396912
2020-01-19,326,0.06404933333396912
2020-01-20,326,0.06404933333396912
2020-01-21,326,0.06404933333396912
2020-01-22,326,0.06404933333396912
2020-01-23,326,0.06404933333396912
2020-01-24,326,0.06404933333396912
2020-01-25,326,0.06404933333396912
2020-01-26,326,0.06404933333396912
2020-01-27,326,0.06404933333396912
2020-01-28,326,0.06404933333396912
2020-01-29,326,0.06404933333396912
2020-01-30,326,0.06404933333396912
2020-01-31,326,0.06404933333396912
2020-01-01,327,0.06404933333396912
2020-01-02,327,0.06404933333396912
2020-01-03,327,0.06404933333396912
2020-01-04,327,0.06404933333396912
2020-01-05,327,0.06404933333396912
2020-01-06,327,0.06404933333396912
2020-01-07,327,0.06404933333396912
2020-01-08,327,0.06404933333396912
2020-01-09,327,0.06404933333396912
2020-01-10,327,0.06404933333396912
2020-01-11,327,0.06404933333396912
2020-01-12,327,0.06404933333396912
2020-01-13,327,0.06404933333396912
2020-01-14,327,0.06404933333396912
2020-01-15,327,0.06404933333396912
2020-01-16,327,0.06404933333396912
2020-01-17,327,0.06404933333396912
2020-01-18,327,0.06404933333396912
2020-01-19,327,0.06404933333396912
2020-01-20,327,0.06404933333396912
2020-01-21,327,0.06404933333396912
2020-01-22,327,0.06404933333396912
2020-01-23,327,0.06404933333396912
2020-01-24,327,0.06404933333396912
2020-01-25,327,0.06404933333396912
2020-01-26,327,0.06404933333396912
2020-01-27,327,0.06404933333396912
2020-01-28,327,0.06404933333396912
2020-01-29,327,0.06404933333396912
2020-01-30,327,0.06404933333396912
2020-01-31,327,0.06404933333396912
2020-01-01,328,0.0640469491481781
2020-01-02,328,0.0640479326248169
2020-01-03,328,0.06404861807823181
2020-01-04,328,0.06404915452003479
2020-01-05,328,0.06404933333396912
2020-01-06,328,0.06404933333396912
2020-01-07,328,0.06404933333396912
2020-01-08,328,0.06404933333396912
2020-01-09,328,0.06404933333396912
2020-01-10,328,0.06404933333396912
2020-01-11,328,0.06404933333396912
2020-01-12,328,0.06404933333396912
2020-01-13,328,0.06404933333396912
2020-01-14,328,0.06404933333396912
2020-01-15,328,0.06404933333396912
2020-01-16,328,0.06404933333396912
2020-01-17,328,0.06404933333396912
2020-01-18,328,0.06404933333396912
2020-01-19,328,0.06404933333396912
2020-01-20,328,0.06404933333396912
2020-01-21,328,0.06404933333396912
2020-01-22,328,0.06404933333396912
2020-01-23,328,0.06404933333396912
2020-01-24,328,0.06404933333396912
2020-01-25,328,0.06404933333396912
2020-01-26,328,0.06404933333396912
2020-01-27,328,0.06404933333396912
2020-01-28,328,0.06404933333396912
2020-01-29,328,0.06404933333396912
2020-01-30,328,0.06404933333396912
2020-01-31,328,0.06404933333396912
2020-01-01,329,0.06399431824684143
2020-01-02,329,0.06403347849845886
2020-01-03,329,0.06404438614845276
2020-01-04,329,0.06404772400856018
2020-01-05,329,0.06404885649681091
2020-01-06,329,0.06404927372932434
2020-01-07,329,0.06404933333396912
2020-01-08,329,0.06404933333396912
2020-01-09,329,0.06404933333396912
2020-01-10,329,0.06404933333396912
2020-01-11,329,0.06404933333396912
2020-01-12,329,0.06404933333396912
2020-01-13,329,0.06404933333396912
2020-01-14,329,0.06404933333396912
2020-01-15,329,0.06404933333396912
2020-01-16,329,0.06404933333396912
2020-01-17,329,0.06404933333396912
2020-01-18,329,0.06404933333396912
2020-01-19,329,0.06404933333396912
2020-01-20,329,0.06404933333396912
2020-01-21,329,0.06404933333396912
2020-01-22,329,0.06404933333396912
2020-01-23,329,0.06404933333396912
2020-01-24,329,0.06404933333396912
2020-01-25,329,0.06404933333396912
2020-01-26,329,0.06404933333396912
2020-01-27,329,0.06404933333396912
2020-01-28,329,0.06404933333396912
2020-01-29,329,0.06404933333396912
2020-01-30,329,0.06404933333396912
2020-01-31,329,0.06404933333396912
2020-01-01,330,0.06399771571159363
2020-01-02,330,0.06403425335884094
2020-01-03,330,0.06404456496238708
2020-01-04,330,0.06404778361320496
2020-01-05,330,0.0640488862991333
2020-01-06,330,0.06404927372932434
2020-01-07,330,0.06404933333396912
2020-01-08,330,0.06404933333396912
2020-01-09,330,0.06404933333396912
2020-01-10,330,0.06404933333396912
2020-01-11,330,0.06404933333396912
2020-01-12,330,0.06404933333396912
2020-01-13,330,0.06404933333396912
2020-01-14,330,0.06404933333396912
2020-01-15,330,0.06404933333396912
2020-01-16,330,0.06404933333396912
2020-01-17,330,0.06404933333396912
2020-01-18,330,0.06404933333396912
2020-01-19,330,0.06404933333396912
2020-01-20,330,0.06404933333396912
2020-01-21,330,0.06404933333396912
2020-01-22,330,0.06404933333396912
2020-01-23,330,0.06404933333396912
2020-01-24,330,0.06404933333396912
2020-01-25,330,0.06404933333396912
2020-01-26,330,0.06404933333396912
2020-01-27,330,0.06404933333396912
2020-01-28,330,0.06404933333396912
2020-01-29,330,0.06404933333396912
2020-01-30,330,0.06404933333396912
2020-01-31,330,0.06404933333396912
2020-01-01,331,0.06400090456008911
2020-01-02,331,0.06403502821922302
2020-01-03,331,0.0640447735786438
2020-01-04,331,0.06404781341552734
2020-01-05,331,0.06404891610145569
2020-01-06,331,0.06404927372932434
2020-01-07,331,0.06404933333396912
2020-01-08,331,0.06404933333396912
2020-01-09,331,0.06404933333396912
2020-01-10,331,0.06404933333396912
2020-01-11,331,0.06404933333396912
2020-01-12,331,0.06404933333396912
2020-01-13,331,0.06404933333396912
2020-01-14,331,0.06404933333396912
2020-01-15,331,0.06404933333396912
2020-01-16,331,0.06404933333396912
2020-01-17,331,0.06404933333396912
2020-01-18,331,0.06404933333396912
2020-01-19,331,0.06404933333396912
2020-01-20,331,0.06404933333396912
2020-01-21,331,0.06404933333396912
2020-01-22,331,0.06404933333396912
2020-01-23,331,0.06404933333396912
2020-01-24,331,0.06404933333396912
2020-01-25,331,0.06404933333396912
2020-01-26,331,0.06404933333396912
2020-01-27,331,0.06404933333396912
2020-01-28,331,0.06404933333396912
2020-01-29,331,0.06404933333396912
2020-01-30,331,0.06404933333396912
2020-01-31,331,0.06404933333396912
2020-01-01,332,0.06404933333396912
2020-01-02,332,0.06404933333396912
2020-01-03,332,0.06404933333396912
2020-01-04,332,0.06404933333396912
2020-01-05,332,0.06404933333396912
2020-01-06,332,0.06404933333396912
2020-01-07,332,0.06404933333396912
2020-01-08,332,0.06404933333396912
2020-01-09,332,0.06404933333396912
2020-01-10,332,0.06404933333396912
2020-01-11,332,0.06404933333396912
2020-01-12,332,0.06404933333396912
2020-01-13,332,0.06404933333396912
2020-01-14,332,0.06404933333396912
2020-01-15,332,0.06404933333396912
2020-01-16,332,0.06404933333396912
2020-01-17,332,0.06404933333396912
2020-01-18,332,0.06404933333396912
2020-01-19,332,0.06404933333396912
2020-01-20,332,0.06404933333396912
2020-01-21,332,0.06404933333396912
2020-01-22,332,0.06404933333396912
2020-01-23,332,0.06404933333396912
2020-01-24,332,0.06404933333396912
2020-01-25,332,0.06404933333396912
2020-01-26,332,0.06404933333396912
2020-01-27,332,0.06404933333396912
2020-01-28,332,0.06404933333396912
2020-01-29,332,0.06404933333396912
2020-01-30,332,0.06404933333396912
2020-01-31,332,0.06404933333396912
2020-01-01,333,0.06404837965965271
2020-01-02,333,0.06404882669448853
2020-01-03,333,0.06404921412467957
2020-01-04,333,0.06404933333396912
2020-01-05,333,0.06404933333396912
2020-01-06,333,0.06404933333396912
2020-01-07,333,0.06404933333396912
2020-01-08,333,0.06404933333396912
2020-01-09,333,0.06404933333396912
2020-01-10,333,0.06404933333396912
2020-01-11,333,0.06404933333396912
2020-01-12,333,0.06404933333396912
2020-01-13,333,0.06404933333396912
2020-01-14,333,0.06404933333396912
2020-01-15,333,0.06404933333396912
2020-01-16,333,0.06404933333396912
2020-01-17,333,0.06404933333396912
2020-01-18,333,0.06404933333396912
2020-01-19,333,0.06404933333396912
2020-01-20,333,0.06404933333396912
2020-01-21,333,0.06404933333396912
2020-01-22,333,0.06404933333396912
2020-01-23,333,0.06404933333396912
2020-01-24,333,0.06404933333396912
2020-01-25,333,0.06404933333396912
2020-01-26,333,0.06404933333396912
2020-01-27,333,0.06404933333396912
2020-01-28,333,0.06404933333396912
2020-01-29,333,0.06404933333396912
2020-01-30,333,0.06404933333396912
2020-01-31,333,0.06404933333396912
2020-01-01,334,0.06404933333396912
2020-01-02,334,0.06404933333396912
2020-01-03,334,0.06404933333396912
2020-01-04,334,0.06404933333396912
2020-01-05,334,0.06404933333396912
2020-01-06,334,0.06404933333396912
2020-01-07,334,0.06404933333396912
2020-01-08,334,0.06404933333396912
2020-01-09,334,0.06404933333396912
2020-01-10,334,0.06404933333396912
2020-01-11,334,0.06404933333396912
2020-01-12,334,0.06404933333396912
